country,Year,Wind_consumption,Solar_consumption,Hydro_consumption,Wind_generation,Hydro_generation,Solar_generation,Wind diffrence,Solar diffrence,Hydro diffrence
South Africa,2002,0,0.0124,2.08400003,0,2.36,0.02,0,0.0076,0.27599997
South Africa,2003,0.006,0.0139,0.827412096,0.01,0.78,0.02,0.004,0.0061,-0.047412096
South Africa,2004,0.012,0.0155,0.949939032,0.01,0.94,0.02,-0.002,0.0045,-0.009939032
South Africa,2005,0.012,0.017,1.331940189,0.01,1.32,0.02,-0.002,0.003,-0.011940189
South Africa,2006,0.012,0.0186,2.89761981,0.01,2.87,0.02,-0.002,0.0014,-0.02761981
South Africa,2007,0.012,0.0201,2.86561981,0.01,0.86,0.02,-0.002,-1.00E-04,-2.00561981
South Africa,2008,0.021,0.0217,1.259619852,0.02,1.19,0.02,-0.001,-0.0017,-0.069619852
South Africa,2009,0.03,0.0233,1.451619907,0.03,1.39,0.02,0,-0.0033,-0.061619907
South Africa,2010,0.034,0.0276,1.142899811,0.03,2.09,0.02,-0.004,-0.0076,0.9471001889999999
South Africa,2011,0.037,0.0803,3.063824203,0.04,2.04,0.02,0.003,-0.0603,-1.023824203
South Africa,2012,0.037,0.086,1.018509832,0.04,1.19,0.03,0.003,-0.056,0.17149016800000005
South Africa,2013,0.037,0.243,1.103915809,0.01,1.11,0.05,-0.027,-0.193,0.006084191
South Africa,2014,1.066,1.123,1.795059972,1.06,0.9,1.01,-0.006,-0.113,-0.895059972
South Africa,2015,3.071,2.749,0.590616162,2.5,0.8,1.95,-0.571,-0.799,0.20938383800000004
South Africa,2016,4.209,3.274,1.026515152,3.7,0.67,2.51,-0.509,-0.764,-0.356515152
South Africa,2017,5.866960227,4.239,1.961727273,4.92,0.8,3.25,-0.946960227,-0.989,-1.161727273
South Africa,2018,6.416343434,4.573,1.169757576,6.47,1.09,3.21,0.053656565999999906,-1.363,-0.079757576
South Africa,2019,6.680313131,4.903,0.973960364,6.62,1.08,3.26,-0.060313131,-1.643,0.1060396360000001
South Africa,2020,6.990339389,5.177519197,0.499212889,5.94,5.67,3.6,-1.050339389,-1.577519197,5.170787111
South Korea,1990,0,0.001,4.683946,0,4.684,0.001,0,0,5.400000000044258e-05
South Korea,1991,0,0.001,3.486046,0,3.486,0.001,0,0,-4.60E-05
South Korea,1992,0,0.002,3.097448,0,3.097,0.002,0,0,-0.000448
South Korea,1993,0.001,0.002,4.227549,0.001,4.228,0.002,0,0,0.000451
South Korea,1994,0.001,0.002,2.346092,0.001,2.346,0.002,0,0,-9.20E-05
South Korea,1995,0,0.002,2.759923,0,2.76,0.002,0,0,7.699999999966067e-05
South Korea,1996,0,0.003,2.424357,0,2.424,0.003,0,0,-0.000357
South Korea,1997,0.001,0.003,2.813992,0.001,2.814,0.003,0,0,8.000000000230045e-06
South Korea,1998,0.002,0.004,4.279418,0.002,4.279,0.004,0,0,-0.000418
South Korea,1999,0.005839,0.004572,4.15926,0.006,4.159,0.005,0.000161,0.000428,-0.00026
South Korea,2000,0.016685,0.005284,4.009553,0.02,3.97,0,0.003315,-0.005284,-0.039553
South Korea,2001,0.01259,0.006184,2.329938791,0.01,4.11,0.01,-0.00259,0.003816,1.7800612090000003
South Korea,2002,0.014881,0.007044,3.2327778,0.01,3.2,0.01,-0.004881,0.002956,-0.0327778
South Korea,2003,0.024865,0.007752,4.885576514,0.03,4.85,0.01,0.005135,0.002248,-0.035576514
South Korea,2004,0.047442,0.009872,4.3110792,0.05,4.29,0.01,0.002558,0.000128,-0.0210792
South Korea,2005,0.129888,0.014399,3.673299595,0.13,3.64,0.01,0.000112,-0.004399,-0.033299595
South Korea,2006,0.238911,0.031022,3.467537745,0.24,3.43,0.03,0.001089,-0.001022,-0.037537745
South Korea,2007,0.375641,0.071279,3.631649214,0.38,3.6,0.07,0.004359,-0.001279,-0.031649214
South Korea,2008,0.436034,0.284315,3.070111801,0.44,3.04,0.28,0.003966,-0.004315,-0.030111801
South Korea,2009,0.685353,0.566191,2.813171173,0.69,2.79,0.57,0.004647,0.003809,-0.023171173
South Korea,2010,0.81695,0.772801,3.681969249,0.82,3.63,0.77,0.00305,-0.002801,-0.051969249
South Korea,2011,0.862884,0.917198,4.597667427,0.86,4.54,0.92,-0.002884,0.002802,-0.057667427
South Korea,2012,0.91276,1.103227,3.969038233,0.92,3.87,1.1,0.00724,-0.003227,-0.099038233
South Korea,2013,1.148179,1.605182,4.289267433,1.15,4.23,1.6,0.001821,-0.005182,-0.059267433
South Korea,2014,1.145557,2.5563,2.75141884,1.15,2.72,2.55,0.004443,-0.0063,-0.03141884
South Korea,2015,1.342439,3.979158353,2.145719306,1.34,2.12,3.88,-0.002439,-0.099158353,-0.025719306
South Korea,2016,1.683142151,5.122441417,2.846275214,1.68,2.76,5.07,-0.003142151,-0.052441417,-0.086275214
South Korea,2017,2.169014326,7.056219269,2.808820481,2.17,2.83,7.05,0.000985674,-0.006219269,0.021179518999999924
South Korea,2018,2.464878951,9.208098859,3.359417838,2.46,3.32,9.21,-0.004878951,0.001901141,-0.039417838
South Korea,2019,2.679157884,12.99601799,2.788678802,2.68,2.75,13.02,0.000842116,0.02398201,-0.038678802
South Korea,2020,3.139589,16.568756,3.877981,3.15,7.1,18.25,0.010410999999999948,1.6812439999999995,3.2220189999999995
Spain,1990,0.014,0.006,25.414,0.01,25.47,0.01,-0.004,0.004,0.055999999999997385
Spain,1991,0.015,0.007,27.282,0.01,27.25,0.01,-0.005,0.003,-0.032
Spain,1992,0.103,0.008,18.92,0.1,18.92,0.01,-0.003,0.002,0
Spain,1993,0.116,0.009,24.377,0.12,24.42,0.01,0.004,0.001,0.043000000000002814
Spain,1994,0.175,0.01,28.18,0.17,28.24,0.01,-0.005,0,0.06
Spain,1995,0.27,0.015,23.112,0.27,23.08,0.02,0,0.005,-0.032
Spain,1996,0.364,0.012,39.802,0.36,39.79,0.02,-0.004,0.008,-0.012
Spain,1997,0.742,0.013,34.778,0.74,34.75,0.02,-0.002,0.007,-0.028
Spain,1998,1.352,0.015,34.005,1.35,33.99,0.02,-0.002,0.005,-0.015
Spain,1999,2.744,0.017,22.863,2.74,22.82,0.03,-0.004,0.012999999999999998,-0.043
Spain,2000,4.727,0.018,29.57,4.73,28.26,0.01,0.003,-0.008,-1.31
Spain,2001,6.759,0.024,41.027,6.76,40.89,0.02,0.001,-0.004,-0.137
Spain,2002,9.342,0.03,22.92,9.34,21.22,0.02,-0.002,-0.01,-1.7
Spain,2003,12.075,0.041,41.054,12.07,40.48,0.02,-0.005,-0.021,-0.574
Spain,2004,15.7,0.056,31.676,15.7,31.08,0.02,0,-0.036,-0.596
Spain,2005,21.176,0.041,17.872,21.18,18.39,0.05,0.004,0.009,0.5180000000000007
Spain,2006,23.297,0.119,25.89,23.3,25.96,0.12,0.003,0.001,0.07
Spain,2007,27.568,0.508,27.233,27.57,27.31,0.52,0.002,0.012,0.077
Spain,2008,32.946,2.578,23.532,32.95,23.36,2.58,0.004,0.002,-0.172
Spain,2009,37.88690305,6.066934673,26.35247791,38.12,26.41,6.06,0.23309694999999664,-0.006934673,0.05752209
Spain,2010,43.68135736,7.064428643,42.03569621,44.27,42.3,7.19,0.5886426400000033,0.1255713570000001,0.2643037899999996
Spain,2011,42.433,8.679536284,30.596,42.92,30.6,9.4,0.4870000000000019,0.7204637160000011,0.004
Spain,2012,49.472,11.96590945,20.545,49.47,20.55,11.97,-0.002,0.00409055,0.005
Spain,2013,55.76712989,13.11088913,36.77989838,55.65,36.87,13.1,-0.11712989,-0.01088913,0.09010162
Spain,2014,52.013,13.67302681,39.169,52.01,39.17,13.67,-0.003,-0.00302681,0.001
Spain,2015,49.325,13.85842969,28.14,49.33,28.14,13.86,0.005,0.00157031,0
Spain,2016,48.914,13.64170068,36.38557083,48.9,36.4,13.64,-0.014,-0.00170068,0.014429169999999658
Spain,2017,49.127,14.32067117,18.322,49.13,18.32,14.4,0.003,0.07932883,-0.002
Spain,2018,50.896,12.744,34.334,50.9,34.33,12.74,0.004,-0.004,-0.004
Spain,2019,53.08907023,15.10828678,22.4860773,55.65,24.65,15.1,2.5609297700000013,-0.00828678,2.163922699999997
Spain,2020,53.22096655,20.805361,27.49564095,56.44,30.51,20.67,3.2190334499999977,-0.135361,3.014359050000003
Sri Lanka,1990,0,0,3.1448,0,3.145,0,0,0,0.0002
Sri Lanka,1991,0,0,3.1166,0,3.117,0,0,0,0.0004
Sri Lanka,1992,0,0,2.8999,0,2.9,0,0,0,9.999999999976694e-05
Sri Lanka,1993,0,0,3.796,0,3.796,0,0,0,0
Sri Lanka,1994,0,0,4.0891,0,4.089,0,0,0,-1.00E-04
Sri Lanka,1995,0,0,4.5141,0,4.514,0,0,0,-1.00E-04
Sri Lanka,1996,0,0,3.2519,0,3.252,0,0,0,9.999999999976694e-05
Sri Lanka,1997,0,0,3.44727,0,3.447,0,0,0,-0.00027
Sri Lanka,1998,0,0,3.91495,0,3.915,0,0,0,4.999999999988347e-05
Sri Lanka,1999,0.0035,0,4.177493601,0.004,4.177,0,0.0005,0,-0.000493601
Sri Lanka,2000,0.0034,0.000432,3.204207588,0,3.16,0.01,-0.0034,0.009568,-0.044207588
Sri Lanka,2001,0.0035,0.000903096,3.117843673,0,3.08,0.01,-0.0035,0.009096904,-0.037843673
Sri Lanka,2002,0.003605747,0.001501112,2.700411679,0,2.67,0.01,-0.003605747,0.008498888,-0.030411679
Sri Lanka,2003,0.003405747,0.002403992,3.318741679,0,3.26,0.01,-0.003405747,0.007596008,-0.058741679
Sri Lanka,2004,0.002705747,0.003539072,2.969222677,0,2.93,0.01,-0.002705747,0.006460928,-0.039222677
Sri Lanka,2005,0.002405747,0.004615336,3.459531715,0,3.42,0.01,-0.002405747,0.005384664,-0.039531715
Sri Lanka,2006,0.002305747,0.00538678,4.643376882,0,3.85,0.01,-0.002305747,0.00461322,-0.793376882
Sri Lanka,2007,0.002305747,0.00597646,3.956473213,0,3.91,0.02,-0.002305747,0.014023540000000001,-0.046473213
Sri Lanka,2008,0.003241747,0.006375132,4.139192911,0,4.09,0.02,-0.003241747,0.013624868,-0.049192911
Sri Lanka,2009,0.003501447,0.006787804,3.891111071,0,3.87,0.02,-0.003501447,0.013212196,-0.021111071
Sri Lanka,2010,0.053161447,0.007195476,5.644559257,0.05,5.58,0.02,-0.003161447,0.012804524000000001,-0.064559257
Sri Lanka,2011,0.091620447,0.008714148,4.583891665,0.09,4.57,0.02,-0.001620447,0.011285852,-0.013891665
Sri Lanka,2012,0.146807747,0.01000782,3.302163522,0.15,3.26,0.02,0.003192253,0.00999218,-0.042163522
Sri Lanka,2013,0.234581747,0.01438312,6.929242522,0.23,6.85,0.02,-0.004581747,0.00561688,-0.079242522
Sri Lanka,2014,0.272453747,0.02808402,4.562648522,0.27,4.51,0.02,-0.002453747,-0.00808402,-0.052648522
Sri Lanka,2015,0.34321,0.04872,5.97989,0.34,5.91,0.02,-0.00321,-0.02872,-0.06989
Sri Lanka,2016,0.34487,0.08297,4.23154,0.34,4.18,0.02,-0.00487,-0.06297,-0.05154
Sri Lanka,2017,0.36681,0.22461,4.03136,0.37,3.98,0.14,0.00319,-0.08461,-0.05136
Sri Lanka,2018,0.32631,0.32131,6.41146,0.32,6.34,0.12,-0.00631,-0.20131,-0.07146
Sri Lanka,2019,0.32631,0.373369488,4.843314371,0.35,4.52,0.1,0.02369,-0.273369488,-0.323314371
Sri Lanka,2020,0.640045197,0.400155745,4.976242168,0.35,4.9,0.11,-0.290045197,-0.290155745,-0.076242168
Sweden,1990,0.006,0,72.509,0.01,72.5,0,0.004,0,-0.009
Sweden,1991,0.013,0,63.249,0.01,63.24,0,-0.003,0,-0.009
Sweden,1992,0.031,0,74.364,0.03,74.33,0,-0.001,0,-0.034
Sweden,1993,0.052,0.001,74.647,0.05,74.65,0,-0.002,-0.001,0.003
Sweden,1994,0.075,0.001,59.097,0.07,59.1,0,-0.005,-0.001,0.003
Sweden,1995,0.105,0.001,68.096,0.1,68.1,0,-0.005,-0.001,0.004
Sweden,1996,0.144,0.001,51.74,0.14,51.74,0,-0.004,-0.001,0
Sweden,1997,0.203,0.001,69.056,0.2,69.06,0,-0.003,-0.001,0.004
Sweden,1998,0.308,0.001,74.743,0.32,75,0,0.012,-0.001,0.257
Sweden,1999,0.358,0.001,71.691,0.36,71.69,0,0.002,-0.001,-0.001
Sweden,2000,0.457,0.001,78.584,0.46,78.58,0,0.003,-0.001,-0.004
Sweden,2001,0.482,0.002,79.061,0.48,79.06,0,-0.002,-0.002,-0.001
Sweden,2002,0.608,0.002,66.358,0.61,66.36,0,0.002,-0.002,0.002
Sweden,2003,0.679,0.002,53.54,0.68,53.54,0,0.001,-0.002,0
Sweden,2004,0.85,0.002,60.588,0.86,60.12,0,0.010000000000000009,-0.002,-0.468
Sweden,2005,0.949,0.002,72.692,0.94,72.8,0,-0.009,-0.002,0.10800000000000409
Sweden,2006,0.987,0.002,61.638,0.98,61.72,0,-0.007,-0.002,0.082
Sweden,2007,1.43,0.003,66.163,1.43,66.16,0,0,-0.003,-0.003
Sweden,2008,1.996,0.004,68.997,2,69.07,0,0.004,-0.004,0.073
Sweden,2009,2.485,0.007,65.414,2.49,65.85,0.01,0.005,0.003,0.43599999999999284
Sweden,2010,3.502,0.009,66.398,3.49,66.4,0.01,-0.012,0.001,0.002
Sweden,2011,6.078,0.013,67.064,6.11,66.43,0.01,0.032,-0.003,-0.634
Sweden,2012,7.165,0.019,78.939,7.16,78.93,0.02,-0.005,0.001,-0.009
Sweden,2013,9.842,0.035,61.361,9.84,61.36,0.04,-0.002,0.005,-0.001
Sweden,2014,11.234,0.047,63.763,11.23,63.76,0.05,-0.004,0.003,-0.003
Sweden,2015,16.268,0.097,75.312,16.32,75.31,0.1,0.052,0.003,-0.002
Sweden,2016,15.479,0.143,62.018,15.48,62.02,0.14,0.001,-0.003,0.002
Sweden,2017,17.609,0.23,64.964,17.61,65.14,0.23,0.001,0,0.17600000000000193
Sweden,2018,16.623,0.391,62.05,16.62,62.21,0.41,-0.003,0.019,0.1600000000000037
Sweden,2019,19.847,0.663,65.207,19.85,65.37,0.68,0.003,0.017000000000000015,0.16300000000001091
Sweden,2020,28.07137706,1.056428571,73.34343572,27.53,72.39,1.05,-0.54137706,-0.006428571,-0.95343572
Switzerland,1990,0,0.001,29.79784848,0,29.798,0.001,0,0,0.00015152
Switzerland,1991,0,0.002,32.08016162,0,32.08,0.002,0,0,-0.00016162
Switzerland,1992,0,0.003,32.70365657,0,32.704,0.003,0,0,0.00034343
Switzerland,1993,0,0.004,35.78119192,0,35.781,0.004,0,0,-0.00019192
Switzerland,1994,0,0.005,39.07255556,0,39.073,0.005,0,0,0.00044444
Switzerland,1995,0,0.006,35.17156566,0,35.172,0.006,0,0,0.00043434
Switzerland,1996,0.001,0.007,28.7479798,0.001,28.748,0.007,0,0,2.0200000001580065e-05
Switzerland,1997,0.002,0.007,34.04645455,0.002,34.046,0.007,0,0,-0.00045455
Switzerland,1998,0.003,0.008,33.47541414,0.003,33.475,0.008,0,0,-0.00041414
Switzerland,1999,0.003,0.01,40.00826263,0.003,40.008,0.01,0,0,-0.00026263
Switzerland,2000,0.003,0.011,36.83733333,0,36.47,0.01,-0.003,-0.001,-0.36733333
Switzerland,2001,0.004,0.013,41.32287879,0,40.9,0.01,-0.004,-0.003,-0.42287879
Switzerland,2002,0.005,0.015,35.17181818,0,34.86,0.01,-0.005,-0.005,-0.31181818
Switzerland,2003,0.005,0.018,34.76713131,0,34.47,0.02,-0.005,0.002,-0.29713131
Switzerland,2004,0.006,0.018,33.75171717,0.01,33.41,0.02,0.004,0.002,-0.34171717
Switzerland,2005,0.008,0.021,31.22989899,0.01,30.91,0.02,0.002,-0.001,-0.31989899
Switzerland,2006,0.015,0.024,30.96185859,0.01,30.65,0.02,-0.005,-0.004,-0.31185859
Switzerland,2007,0.016,0.029,35.25340404,0.02,34.9,0.03,0.004,0.001,-0.35340404
Switzerland,2008,0.019,0.037,36.03938384,0.02,35.68,0.03,0.001,-0.007,-0.35938384
Switzerland,2009,0.023,0.054,35.72711111,0.02,35.37,0.05,-0.003,-0.004,-0.35711111
Switzerland,2010,0.037,0.094,36.06428283,0.04,35.7,0.09,0.003,-0.004,-0.36428283
Switzerland,2011,0.07,0.168,32.39336364,0.07,32.07,0.17,0,0.002,-0.32336364
Switzerland,2012,0.088,0.299,38.60409091,0.09,38.22,0.3,0.002,0.001,-0.38409091
Switzerland,2013,0.09,0.5,38.46471717,0.09,38.08,0.5,0,0,-0.38471717
Switzerland,2014,0.101,0.842,38.04005051,0.1,37.66,0.84,-0.001,-0.002,-0.38005051
Switzerland,2015,0.11,1.119,38.26184848,0.11,37.88,1.12,0,0.001,-0.38184848
Switzerland,2016,0.109,1.333,34.62792929,0.11,34.28,1.33,0.001,-0.003,-0.34792929
Switzerland,2017,0.133,1.683,34.09536364,0.13,33.75,1.68,-0.003,-0.003,-0.34536364
Switzerland,2018,0.122,1.945,34.60919092,0.12,34.64,1.95,-0.002,0.005,0.03080908
Switzerland,2019,0.146,2.178,37.63396899,0.15,37.66,2.18,0.004,0.002,0.026031009999996968
Switzerland,2020,0.169359999,2.623314388,37.69396899,0.14,40.62,2.52,-0.029359999,-0.103314388,2.9260310099999955
Taiwan,1990,0,0,6.3811797,0,6.381,0,0,0,-0.0001797
Taiwan,1991,0,0,3.853647314,0,3.854,0,0,0,0.000352686
Taiwan,1992,0,0,6.555992856,0,6.556,0,0,0,7.144000000458561e-06
Taiwan,1993,0,0,4.108831117,0,4.109,0,0,0,0.000168883
Taiwan,1994,0,0,5.061525136,0,5.062,0,0,0,0.000474864
Taiwan,1995,0,0,4.839462002,0,4.839,0,0,0,-0.000462002
Taiwan,1996,0,0,4.743054158,0,4.743,0,0,0,-5.42E-05
Taiwan,1997,0,0,5.245482337,0,5.245,0,0,0,-0.000482337
Taiwan,1998,0,0,6.201857491,0,6.202,0,0,0,0.000142509
Taiwan,1999,0,0,5.051024715,0,5.051,0,0,0,-2.47E-05
Taiwan,2000,0.00138286,0.00012,4.559980352,0,4.52,0,-0.00138286,-0.00012,-0.039980352
Taiwan,2001,0.012228773,0.000264,5.090297834,0.01,5.05,0,-0.002228773,-0.000264,-0.040297834
Taiwan,2002,0.015879599,0.000348,2.778901093,0.02,2.76,0,0.004120401,-0.000348,-0.018901093
Taiwan,2003,0.02376162,0.000461,3.03451643,0.02,3.01,0,-0.00376162,-0.000461,-0.02451643
Taiwan,2004,0.025252811,0.000584,3.209869181,0.03,3.18,0,0.004747189,-0.000584,-0.029869181
Taiwan,2005,0.091300426,0.00096,4.071373596,0.09,3.95,0,-0.001300426,-0.00096,-0.121373596
Taiwan,2006,0.276074732,0.001457,4.088350767,0.28,4.05,0,0.003925268,-0.001457,-0.038350767
Taiwan,2007,0.439534507,0.00218,4.417549905,0.44,4.37,0,0.000465493,-0.00218,-0.047549905
Taiwan,2008,0.588265167,0.004473143,4.305105175,0.59,4.26,0,0.001734833,-0.004473143,-0.045105175
Taiwan,2009,0.786635449,0.009112535,3.74828819,0.79,3.71,0.01,0.003364551,0.000887465,-0.03828819
Taiwan,2010,1.026337795,0.021727004,4.194101306,1.03,4.15,0.02,0.003662205,-0.001727004,-0.044101306
Taiwan,2011,1.492676671,0.061622537,3.999726499,1.49,3.96,0.11,-0.002676671,0.048377463,-0.039726499
Taiwan,2012,1.413468482,0.159869831,5.669557962,1.41,5.61,0.21,-0.003468482,0.050130169,-0.059557962
Taiwan,2013,1.640007611,0.321096236,5.422889721,1.64,5.37,0.34,-7.61E-06,0.018903764000000045,-0.052889721
Taiwan,2014,1.500484383,0.528762129,4.317861918,1.5,4.32,0.55,-0.000484383,0.021237871000000075,0.002138082
Taiwan,2015,1.525235707,0.850267948,4.470146125,1.53,4.47,0.88,0.004764293,0.029732051999999953,-0.000146125
Taiwan,2016,1.457101846,1.10900465,6.562040858,1.46,6.56,1.13,0.002898154,0.020995349999999968,-0.002040858
Taiwan,2017,1.722458624,1.667452949,5.446814787,1.72,5.45,1.69,-0.002458624,0.022547050999999874,0.003185213
Taiwan,2018,1.706844213,2.712035669,4.481584152,1.71,4.48,2.74,0.003155787,0.027964331000000175,-0.001584152
Taiwan,2019,1.892231712,4.014341974,5.544795913,1.89,5.55,4.01,-0.002231712,-0.004341974,0.005204087
Taiwan,2020,2.289288107,6.085793133,3.02200535,2.42,6.18,6.09,0.13071189299999997,0.004206867,3.1579946499999996
Thailand,1990,0,0,4.90011,0,4.9,0,0,0,-0.00011
Thailand,1991,0,0,4.50535,0,4.505,0,0,0,-0.00035
Thailand,1992,0,0,4.15894,0,4.159,0,0,0,5.9999999999504894e-05
Thailand,1993,0,0,3.612501,0,3.613,0,0,0,0.000499
Thailand,1994,0,0,4.403602,0,4.404,0,0,0,0.000398
Thailand,1995,0,0,6.593011,0,6.593,0,0,0,-1.10E-05
Thailand,1996,0,0,7.215002,0,7.215,0,0,0,-2.00E-06
Thailand,1997,0,0,7.082,0,7.082,0,0,0,0
Thailand,1998,0,0,5.088822,0,5.089,0,0,0,0.000178
Thailand,1999,0,0,3.409668,0,3.41,0,0,0,0.000332
Thailand,2000,0,0,5.891444,0,5.97,0,0,0,0.078556
Thailand,2001,0,0,6.174345,0,6.24,0,0,0,0.065655
Thailand,2002,0,0,7.36694,0,7.4,0,0,0,0.033060000000000755
Thailand,2003,0,0,7.207755,0,7.23,0,0,0,0.022245000000000736
Thailand,2004,0,0,5.896294,0,5.98,0,0,0,0.083706
Thailand,2005,0,0,5.671181,0,5.74,0,0,0,0.068819
Thailand,2006,0.000131,0.03648,7.95005,0,8.04,0,-0.000131,-0.03648,0.08995
Thailand,2007,0.000394,0.03876,7.961357,0,8.03,0,-0.000394,-0.03876,0.068643
Thailand,2008,0.000482,0.03888,6.95069,0,7.04,0,-0.000482,-0.03888,0.08931
Thailand,2009,0.001,0.0444,6.965736,0,7.08,0.01,-0.001,-0.0344,0.11426400000000037
Thailand,2010,0.003924,0.05832,5.346753,0,5.48,0.02,-0.003924,-0.03832,0.13324700000000078
Thailand,2011,0.005,0.09444,7.934922,0,8.08,0.09,-0.005,-0.00444,0.14507799999999982
Thailand,2012,0.017179,0.498475,8.431217,0.14,8.67,0.49,0.12282100000000001,-0.008475,0.23878299999999975
Thailand,2013,0.351304,1.257475,5.412084,0.31,5.69,1.08,-0.041304,-0.177475,0.2779160000000003
Thailand,2014,0.396,1.933475,5.163573,0.31,5.49,1.38,-0.086,-0.553475,0.3264269999999998
Thailand,2015,0.328,2.378,3.760733,0.33,3.71,2.38,0.002,0.002,-0.050733
Thailand,2016,0.345,3.377,3.543078,0.34,3.49,3.38,-0.005,0.003,-0.053078
Thailand,2017,1.109,4.543,4.687186,1.11,4.65,4.54,0.001,-0.003,-0.037186
Thailand,2018,1.641,4.537,7.597013,1.64,7.49,4.54,-0.001,0.003,-0.107013
Thailand,2019,2.242153395,4.567853753,6.309958,3.67,6.37,5.15,1.427846605,0.5821462470000007,0.060042
Thailand,2020,2.242153395,4.567853753,4.539848,3.08,4.54,4.93,0.8378466050000002,0.3621462470000001,0.000152
Trinidad and Tobago,1990,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,1991,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,1992,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,1993,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,1994,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,1995,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,1996,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,1997,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,1998,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,1999,0,0,0,0,0,0,0,0,0
Trinidad and Tobago,2000,0,0.000127,0,0,0,0,0,-0.000127,0
Trinidad and Tobago,2001,0,0.000635,0,0,0,0,0,-0.000635,0
Trinidad and Tobago,2002,0,0.000965,0,0,0,0,0,-0.000965,0
Trinidad and Tobago,2003,0,0.001498,0,0,0,0,0,-0.001498,0
Trinidad and Tobago,2004,0,0.002175,0,0,0,0,0,-0.002175,0
Trinidad and Tobago,2005,0,0.002339,0,0,0,0,0,-0.002339,0
Trinidad and Tobago,2006,0,0.002686,0,0,0,0,0,-0.002686,0
Trinidad and Tobago,2007,0,0.002881,0,0,0,0,0,-0.002881,0
Trinidad and Tobago,2008,0,0.00313,0,0,0,0,0,-0.00313,0
Trinidad and Tobago,2009,0,0.003535,0,0,0,0,0,-0.003535,0
Trinidad and Tobago,2010,0,0.004004,0,0,0,0,0,-0.004004,0
Trinidad and Tobago,2011,0,0.004004,0,0,0,0,0,-0.004004,0
Trinidad and Tobago,2012,0,0.004004,0,0,0,0,0,-0.004004,0
Trinidad and Tobago,2013,0,0.004004,0,0,0,0,0,-0.004004,0
Trinidad and Tobago,2014,0,0.004488,0,0,0,0,0,-0.004488,0
Trinidad and Tobago,2015,0,0.005151,0,0,0,0,0,-0.005151,0
Trinidad and Tobago,2016,0,0.005151,0,0,0,0,0,-0.005151,0
Trinidad and Tobago,2017,0,0.005151,0,0,0,0,0,-0.005151,0
Trinidad and Tobago,2018,0,0.004669991,0,0,0,0,0,-0.004669991,0
Trinidad and Tobago,2019,0,0.004669991,0,0,0,0,0,-0.004669991,0
Trinidad and Tobago,2020,0,0.004671,0,0,0,0,0,-0.004671,0
Turkey,1990,0,0,23.1476,0,23.15,0,0,0,0.0024
Turkey,1991,0,0,22.6833,0,22.68,0,0,0,-0.0033
Turkey,1992,0,0,26.568,0,26.57,0,0,0,0.002
Turkey,1993,0,0,33.9509,0,33.95,0,0,0,-0.0009
Turkey,1994,0,0,30.5859,0,30.59,0,0,0,0.0041
Turkey,1995,0,0,35.5409,0,35.54,0,0,0,-0.0009
Turkey,1996,0,0,40.4752,0,40.47,0,0,0,-0.0052
Turkey,1997,0,0,39.8161,0,39.82,0,0,0,0.0039
Turkey,1998,0.0055,0,42.229,0,42.23,0,-0.0055,0,0.001
Turkey,1999,0.0205,0,34.6775,0.02,34.68,0,-0.0005,0,0.0025
Turkey,2000,0.0334,0,30.8785,0.03,30.88,0,-0.0034,0,0.0015
Turkey,2001,0.0624,0,24.0099,0.06,24.01,0,-0.0024,0,0.0001
Turkey,2002,0.048,0,33.6838,0.05,33.68,0,0.002,0,-0.0038
Turkey,2003,0.0614,0,35.3295,0.06,35.33,0,-0.0014,0,0.0005
Turkey,2004,0.0577,0,46.0837,0.06,46.08,0,0.0023,0,-0.0037
Turkey,2005,0.059,0,39.5605,0.06,39.56,0,0.001,0,-0.0005
Turkey,2006,0.1305,0,44.2442,0.13,44.24,0,-0.0005,0,-0.0042
Turkey,2007,0.3511,0,35.8508,0.36,35.85,0,0.0089,0,-0.0008
Turkey,2008,0.8465,0,33.2698,0.85,33.27,0,0.0035,0,0.0002
Turkey,2009,1.49537,0,35.9584,1.5,35.96,0,0.00463,0,0.0016
Turkey,2010,2.91643,0.0024,51.79546,2.92,51.8,0,0.00357,-0.0024,0.00454
Turkey,2011,4.7239,0.002861538,52.33856,4.72,52.34,0,-0.0039,-0.002861538,0.00144
Turkey,2012,5.86075,0.004257787,57.86501,5.86,57.86,0,-0.00075,-0.004257787,-0.00501
Turkey,2013,7.55745,0.006784615,59.42051,7.56,59.42,0,0.00255,-0.006784615,-0.00051
Turkey,2014,8.52005,0.0174,40.6447,8.52,40.64,0.02,-5.00E-05,0.0026,-0.0047
Turkey,2015,11.65247,0.19412,67.14584,11.65,67.15,0.19,-0.00247,-0.00412,0.00416
Turkey,2016,15.5171,1.0431,67.2309,15.52,67.23,1.04,0.0029,-0.0031,-0.0009
