country,Year,predicted_wind_generation_generation,predicted_wind_consumption_consumption
Ukraine,2023,5.1922123249788505,4.670168900160456
Ukraine,2024,5.189885894829757,4.631076912706221
Ukraine,2025,5.420456289742502,4.91637846760379
Ukraine,2026,6.038822143124365,5.54895350048837
Ukraine,2027,6.840771215045798,6.327244100652755
United Arab Emirates,2021,0.0,-6.12155824363028e-15
United Arab Emirates,2022,0.0,-1.0785309843247374e-14
United Arab Emirates,2023,0.0,-1.2348413318568523e-14
United Arab Emirates,2024,0.0,-1.234841040107245e-14
United Arab Emirates,2025,0.0,-1.2348408764392512e-14
United Arab Emirates,2026,0.0,-1.2348408436018037e-14
United Arab Emirates,2027,0.0,-1.234840843605289e-14
United Kingdom,2021,78.72163798761983,79.9324375927792
United Kingdom,2022,86.62473829761701,88.84573935907216
United Kingdom,2023,94.8001239360594,96.75710672460873
United Kingdom,2024,100.94389555570511,103.05652236883842
United Kingdom,2025,109.19266868916232,112.16253563486868
United Kingdom,2026,115.28191145225762,118.31117954510934
United Kingdom,2027,122.09950822087073,125.59572366376928
United States,2021,373.8236225457677,376.9979712413197
United States,2022,393.4742052370525,396.7881999029276
United States,2023,425.551005842319,428.82575513173674
United States,2024,465.96270379408156,469.24050224145446
United States,2025,496.3193406921081,499.6732819738299
United States,2026,518.5012740036788,522.00078986151
United States,2027,549.0388612993922,552.4325644318518
Uzbekistan,2021,0.0,0.0
Uzbekistan,2022,0.0,0.0
Uzbekistan,2023,0.0,0.0
Uzbekistan,2024,0.0,0.0
Uzbekistan,2025,0.0,0.0
Uzbekistan,2026,0.0,0.0
Uzbekistan,2027,0.0,0.0
Venezuela,2021,0.09,-6.686388216760694e-16
Venezuela,2022,0.09,-6.68590978936765e-16
Venezuela,2023,0.09,-6.686054679590165e-16
Venezuela,2024,0.09,-6.686054679581883e-16
Venezuela,2025,0.09,-6.686054679588983e-16
Venezuela,2026,0.09,-6.686054679592532e-16
Venezuela,2027,0.09,-6.686054679592532e-16
Vietnam,2021,0.8326159638091739,0.05355940074882071
Vietnam,2022,0.6674947781260748,-0.013865130050502439
Vietnam,2023,0.6859877980978231,0.20822469599427773
Vietnam,2024,0.5469502288373348,0.2126642165840496
Vietnam,2025,0.6149963342778691,0.15197000192287613
Vietnam,2026,0.613502199922721,0.18203864718647594
Vietnam,2027,0.7309161285575893,0.012696123581881241
Western Africa,2021,0.15066619284608598,0.15062056789270373
Western Africa,2022,0.16286044075732248,0.16069773491175549
Western Africa,2023,0.15082409744182776,0.1486366654414057
Western Africa,2024,0.13193092744010654,0.12850102011180145
Western Africa,2025,0.14199830485358367,0.13702760189471527
Western Africa,2026,0.13494408912198053,0.12970437393014478
Western Africa,2027,0.1386003199573851,0.1323858566991958
World,2021,1802.476716746844,1802.0612892478175
World,2022,1994.0830249047742,2015.0173602702544
World,2023,2184.0296247612287,2194.872314541446
World,2024,2373.2225450625733,2397.261490044512
World,2025,2605.270914194133,2613.2984472004696
World,2026,2833.2219259545486,2871.1687059710644
World,2027,3054.631117301645,3094.40646340805
